[Instrument settings]
Instrument type = "CryoFMR-40"
DAQ serial number = "01EA6AD6"
SW version = "2.6.0.3"
AC Output = "0"
AC Field Frequency = "490.000000"
Hall.Sensor Range = "0"
Hall.ADC # Samples = "10"
Hall.ADC Rate = "100.000000"
FMR.RF Diode  = "RF Detector"
FMR.Coupling = "0"
FMR.Notch = "1"
FMR.Notch x2 = "1"
FMR.Bandpass = "1"
Signal.Signal fitting = "Derivated Lorentz."
SweepMode = "Field"
RF.Lvl.Comp = "FALSE"

[QD]
Instrument Type = "DynaCool"
IP Address = "127.0.0.1"
Drive.Mode = "Driven"
Drive.Approach = "Linear"
Drive.Rate = "500.000000"
Correction name = "No Correction"
[Sweep settings]
Frequency(GHz)	Field Saturation (Oe)	Field Start (Oe)	Field Stop (Oe)	Field Step (Oe)	Input gain	Output gain	Modul. Ampl.	FMR ADC # of Samples	FMR ADC Rate	Temp
6	10000	9000	0	10	x100	x100	0.3	100	1000	300
8	10000	9000	0	10	x100	x100	0.3	100	1000	300
10	10000	9000	0	10	x100	x100	0.3	100	1000	300
12	10000	9000	0	10	x100	x100	0.3	100	1000	300
14	10000	9000	0	10	x100	x100	0.3	100	1000	300
16	10000	9000	0	10	x100	x100	0.3	100	1000	300
18	10000	9000	0	10	x100	x100	0.3	100	1000	300
20	10000	9000	0	10	x100	x100	0.3	100	1000	300
22	10000	9000	0	10	x100	x100	0.3	100	1000	300

[Data]
Frequency	Field	I	Q	IQ	IQ fit	Aux	Temp
12.000000	8300.212891	0.038267	0.027845	0.001125	-0.000195	10.465097	300.644470
12.000000	8290.380859	0.042744	0.029502	0.005775	-0.000196	10.465074	300.643280
12.000000	8280.374023	0.039204	0.031090	0.003698	-0.000197	10.464916	300.644257
12.000000	8270.146484	0.040371	0.022894	0.000151	-0.000198	10.465097	300.643677
12.000000	8260.221680	0.035640	0.029814	0.000024	-0.000198	10.464913	300.645050
12.000000	8250.179687	0.036916	0.027362	-0.000264	-0.000199	10.464916	300.644867
12.000000	8240.219727	0.039772	0.025748	0.001229	-0.000200	10.464853	300.644653
12.000000	8230.375977	0.041360	0.031544	0.005752	-0.000200	10.464863	300.643677
12.000000	8220.439453	0.037185	0.029515	0.001151	-0.000201	10.464834	300.643677
12.000000	8210.457031	0.040795	0.025728	0.002074	-0.000202	10.464834	300.644073
12.000000	8200.461914	0.041324	0.027102	0.003274	-0.000203	10.464709	300.643677
12.000000	8190.466797	0.040226	0.029821	0.003859	-0.000203	10.464781	300.643066
12.000000	8180.471680	0.040295	0.027931	0.002875	-0.000204	10.464679	300.644257
12.000000	8170.464844	0.039102	0.029315	0.002644	-0.000205	10.464709	300.644653
12.000000	8160.213867	0.041798	0.029841	0.005184	-0.000206	10.464623	300.644257
12.000000	8150.195801	0.043297	0.031685	0.007452	-0.000206	10.464548	300.646240
12.000000	8140.351562	0.036800	0.028355	0.000198	-0.000207	10.464456	300.644867
12.000000	8130.380859	0.038868	0.027135	0.001251	-0.000208	10.464577	300.645660
12.000000	8120.350586	0.040558	0.029430	0.003927	-0.000209	10.464423	300.645660
12.000000	8110.390625	0.038826	0.028414	0.001922	-0.000209	10.464548	300.644257
12.000000	8100.418945	0.039848	0.028986	0.003091	-0.000210	10.464360	300.644470
12.000000	8090.389160	0.039500	0.025143	0.000682	-0.000211	10.464324	300.644257
12.000000	8080.394043	0.038296	0.031402	0.003132	-0.000212	10.464449	300.644073
12.000000	8070.422363	0.038139	0.031248	0.002916	-0.000213	10.464400	300.642670
12.000000	8060.183105	0.037073	0.028443	0.000482	-0.000213	10.464258	300.644073
12.000000	8050.339844	0.038595	0.030005	0.002614	-0.000214	10.464143	300.642090
12.000000	8040.368164	0.038651	0.031774	0.003637	-0.000215	10.464357	300.643677
12.000000	8030.349609	0.039529	0.030889	0.003882	-0.000216	10.464344	300.644073
12.000000	8020.296875	0.040243	0.028348	0.003076	-0.000217	10.464222	300.644257
12.000000	8010.335937	0.038319	0.032836	0.003948	-0.000217	10.464262	300.644257
12.000000	8000.434570	0.041291	0.026898	0.003153	-0.000218	10.464137	300.644073
12.000000	7990.393066	0.042034	0.029094	0.004985	-0.000219	10.464133	300.644257
12.000000	7980.433594	0.038480	0.029926	0.002480	-0.000220	10.464186	300.644867
12.000000	7970.461426	0.041541	0.027737	0.003826	-0.000221	10.464012	300.645050
12.000000	7960.163574	0.035117	0.028864	-0.000909	-0.000222	10.464127	300.645447
12.000000	7950.459961	0.038737	0.028364	0.001836	-0.000222	10.464008	300.645660
12.000000	7940.138672	0.038931	0.027973	0.001783	-0.000223	10.463966	300.643066
12.000000	7930.353516	0.037231	0.029190	0.001037	-0.000224	10.464041	300.643677
12.000000	7920.347168	0.039884	0.026859	0.001965	-0.000225	10.463976	300.645050
12.000000	7910.375488	0.036541	0.030653	0.001270	-0.000226	10.464002	300.645050
12.000000	7900.391602	0.041600	0.024094	0.001873	-0.000227	10.463995	300.644867
12.000000	7890.396973	0.039388	0.032132	0.004463	-0.000228	10.464038	300.644073
12.000000	7880.425781	0.037218	0.029351	0.001119	-0.000229	10.463847	300.644470
12.000000	7870.406738	0.039296	0.029778	0.003089	-0.000229	10.463768	300.645050
12.000000	7860.436035	0.040414	0.028187	0.003144	-0.000230	10.464051	300.644073
12.000000	7850.382812	0.039444	0.026763	0.001551	-0.000231	10.463844	300.645050
12.000000	7840.398926	0.038010	0.028996	0.001588	-0.000232	10.463542	300.644257
12.000000	7830.438965	0.038882	0.027286	0.001372	-0.000233	10.463607	300.644867
12.000000	7820.257324	0.033776	0.022427	-0.005566	-0.000234	10.463729	300.645447
12.000000	7810.309570	0.038017	0.028618	0.001388	-0.000235	10.463696	300.644257
12.000000	7800.337891	0.038803	0.031001	0.003359	-0.000236	10.463755	300.645874
12.000000	7790.366211	0.038162	0.026862	0.000542	-0.000237	10.463831	300.645050
12.000000	7780.394043	0.041653	0.029019	0.004644	-0.000238	10.463551	300.645660
12.000000	7770.399414	0.039125	0.028805	0.002419	-0.000239	10.463578	300.645050
12.000000	7760.404297	0.040575	0.027608	0.002969	-0.000240	10.463568	300.644867
12.000000	7750.351074	0.036748	0.027043	-0.000534	-0.000241	10.463466	300.645447
12.000000	7740.379883	0.035748	0.031359	0.001015	-0.000242	10.463502	300.644470
12.000000	7730.454590	0.041209	0.031991	0.005918	-0.000242	10.463542	300.644073
12.000000	7720.354980	0.039421	0.030939	0.003847	-0.000243	10.463505	300.642273
12.000000	7710.254883	0.040890	0.029035	0.004024	-0.000244	10.463433	300.643066
12.000000	7700.318359	0.040131	0.031359	0.004674	-0.000245	10.463476	300.644257
12.000000	7690.334961	0.038632	0.026352	0.000662	-0.000246	10.463417	300.644257
12.000000	7680.340332	0.039253	0.027980	0.002079	-0.000247	10.463427	300.645050
12.000000	7670.333984	0.035758	0.030123	0.000347	-0.000248	10.463381	300.644470
12.000000	7660.362305	0.039214	0.032997	0.004815	-0.000249	10.463407	300.643677
12.000000	7650.355469	0.039588	0.028210	0.002488	-0.000250	10.463285	300.644867
12.000000	7640.337402	0.037665	0.029975	0.001859	-0.000251	10.463381	300.644470
12.000000	7630.354492	0.037540	0.031475	0.002583	-0.000252	10.463328	300.644257
12.000000	7620.324219	0.037737	0.028690	0.001212	-0.000254	10.463364	300.645050
12.000000	7610.422852	0.039657	0.031090	0.004138	-0.000255	10.463226	300.644653
12.000000	7600.380859	0.039588	0.028128	0.002447	-0.000256	10.463210	300.644073
12.000000	7590.269043	0.037359	0.031807	0.002619	-0.000257	10.463374	300.643677
12.000000	7580.402832	0.040512	0.027388	0.002812	-0.000258	10.463354	300.644257
12.000000	7570.442871	0.040903	0.020757	-0.000519	-0.000259	10.463335	300.644257
12.000000	7560.121582	0.037139	0.033013	0.003103	-0.000260	10.463288	300.644867
12.000000	7550.185059	0.038803	0.027234	0.001303	-0.000261	10.463252	300.645447
12.000000	7540.329590	0.038083	0.027230	0.000702	-0.000262	10.463285	300.643677
12.000000	7530.346680	0.034713	0.027063	-0.002200	-0.000263	10.463088	300.644257
12.000000	7520.327637	0.037586	0.031754	0.002785	-0.000264	10.463052	300.644073
12.000000	7510.344727	0.038931	0.031846	0.003959	-0.000265	10.463144	300.644257
12.000000	7500.361816	0.039348	0.032050	0.004420	-0.000266	10.463088	300.643677
12.000000	7490.354980	0.037185	0.031866	0.002515	-0.000268	10.463190	300.644073
12.000000	7480.406250	0.037793	0.030541	0.002292	-0.000269	10.463124	300.645660
12.000000	7470.411621	0.036653	0.030853	0.001514	-0.000270	10.463124	300.645050
12.000000	7460.370117	0.039506	0.033010	0.005085	-0.000271	10.463065	300.645050
12.000000	7450.212402	0.037659	0.032790	0.003423	-0.000272	10.463025	300.644867
12.000000	7440.263672	0.037113	0.028236	0.000457	-0.000273	10.462979	300.644073
12.000000	7430.222656	0.037323	0.028549	0.000806	-0.000274	10.463111	300.644867
12.000000	7420.238770	0.040640	0.027796	0.003158	-0.000276	10.463019	300.644257
12.000000	7410.232422	0.037751	0.026402	-0.000020	-0.000277	10.463101	300.643280
12.000000	7400.295898	0.037810	0.024038	-0.001274	-0.000278	10.463062	300.644653
12.000000	7390.300781	0.037465	0.028325	0.000804	-0.000279	10.462947	300.644867
12.000000	7380.293945	0.039115	0.029466	0.002811	-0.000280	10.463111	300.644073
12.000000	7370.299316	0.036422	0.028062	-0.000208	-0.000282	10.463035	300.644867
12.000000	7360.385742	0.039509	0.029772	0.003311	-0.000283	10.463009	300.644653
12.000000	7350.379395	0.039815	0.029873	0.003623	-0.000284	10.462993	300.643463
12.000000	7340.395996	0.039726	0.026316	0.001587	-0.000285	10.462956	300.644257
12.000000	7330.214844	0.040374	0.030909	0.004662	-0.000286	10.462993	300.644470
12.000000	7320.243164	0.038267	0.025846	0.000112	-0.000288	10.462947	300.643677
12.000000	7310.248047	0.041005	0.035699	0.007833	-0.000289	10.462927	300.645050
12.000000	7300.404785	0.041673	0.029328	0.004875	-0.000290	10.462910	300.644257
12.000000	7290.456055	0.042702	0.028499	0.005278	-0.000291	10.462825	300.643677
12.000000	7280.309570	0.040486	0.028440	0.003398	-0.000293	10.462901	300.644073
12.000000	7270.326660	0.038494	0.032112	0.003763	-0.000294	10.463035	300.645660
12.000000	7260.261719	0.039269	0.025659	0.000851	-0.000295	10.463104	300.644470
12.000000	7250.382812	0.039677	0.028411	0.002710	-0.000297	10.462999	300.644653
12.000000	7240.376953	0.041462	0.026875	0.003353	-0.000298	10.462897	300.645050
12.000000	7230.242187	0.041377	0.025794	0.002686	-0.000299	10.462851	300.643463
12.000000	7220.258789	0.041955	0.027615	0.004174	-0.000301	10.462947	300.644073
12.000000	7210.403320	0.039013	0.027937	0.001898	-0.000302	10.462937	300.644653
12.000000	7200.280762	0.038257	0.030169	0.002500	-0.000303	10.462670	300.645050
12.000000	7190.309082	0.041084	0.025889	0.002498	-0.000305	10.462733	300.644653
12.000000	7180.313965	0.038135	0.030607	0.002642	-0.000306	10.462947	300.645660
12.000000	7170.295898	0.040049	0.027033	0.002267	-0.000307	10.462716	300.645660
12.000000	7160.335937	0.040811	0.027954	0.003412	-0.000309	10.462838	300.645447
12.000000	7150.387207	0.038152	0.033302	0.004145	-0.000310	10.462772	300.644073
12.000000	7140.240723	0.040032	0.033776	0.005976	-0.000312	10.462779	300.644470
12.000000	7130.246094	0.043619	0.030400	0.007106	-0.000313	10.462762	300.645874
12.000000	7120.273926	0.041160	0.029456	0.004535	-0.000314	10.462693	300.644073
12.000000	7110.407715	0.041084	0.028821	0.004123	-0.000316	10.462703	300.645660
12.000000	7100.308105	0.036080	0.025892	-0.001666	-0.000317	10.462779	300.643463
12.000000	7090.312988	0.038441	0.034706	0.005166	-0.000319	10.462726	300.643677
12.000000	7080.294434	0.039937	0.030538	0.004115	-0.000320	10.462785	300.644257
12.000000	7070.311523	0.037004	0.028134	0.000345	-0.000322	10.462720	300.643463
12.000000	7060.270020	0.039973	0.031271	0.004552	-0.000323	10.462611	300.644653
12.000000	7050.333496	0.039523	0.032461	0.004834	-0.000325	10.462703	300.643280
12.000000	7040.361816	0.037149	0.027500	0.000118	-0.000326	10.462638	300.643677
12.000000	7030.168945	0.039549	0.030972	0.004036	-0.000328	10.462624	300.644257
12.000000	7020.382812	0.041235	0.027934	0.003768	-0.000329	10.462631	300.643066
12.000000	7010.237305	0.037435	0.027526	0.000374	-0.000331	10.462555	300.645050
12.000000	7000.370117	0.039841	0.029587	0.003519	-0.000332	10.462759	300.644073
12.000000	6990.200195	0.039772	0.029390	0.003354	-0.000334	10.462716	300.643677
12.000000	6980.205078	0.039960	0.030173	0.003942	-0.000335	10.462680	300.644470
12.000000	6970.257324	0.045079	0.032882	0.009707	-0.000337	10.462746	300.644470
12.000000	6960.192383	0.044230	0.027753	0.006171	-0.000339	10.462578	300.645874
12.000000	6950.301758	0.038960	0.029926	0.002976	-0.000340	10.462598	300.645050
12.000000	6940.248535	0.038858	0.033743	0.004997	-0.000342	10.462473	300.643677
12.000000	6930.323730	0.041597	0.030837	0.005679	-0.000343	10.462483	300.644257
12.000000	6920.316895	0.042583	0.030330	0.006223	-0.000345	10.462467	300.645660
12.000000	6910.333984	0.038089	0.031080	0.002889	-0.000347	10.462463	300.643677
12.000000	6900.315918	0.041252	0.031175	0.005581	-0.000348	10.462568	300.645050
12.000000	6890.227539	0.041410	0.034664	0.007637	-0.000350	10.462440	300.645660
12.000000	6880.174316	0.042001	0.034131	0.007838	-0.000352	10.462335	300.643677
12.000000	6870.214844	0.042564	0.029489	0.005747	-0.000354	10.462338	300.644073
12.000000	6860.207520	0.044405	0.030492	0.007837	-0.000355	10.462506	300.644257
12.000000	6850.224609	0.047439	0.035525	0.013145	-0.000357	10.462447	300.645050
12.000000	6840.275879	0.051236	0.039513	0.018513	-0.000359	10.462562	300.645050
12.000000	6830.281250	0.054205	0.038947	0.020678	-0.000360	10.462470	300.644470
12.000000	6820.473145	0.058374	0.036682	0.022907	-0.000362	10.462361	300.643463
12.000000	6810.465820	0.060304	0.041374	0.027105	-0.000364	10.462457	300.643677
12.000000	6800.447754	0.057815	0.039207	0.023835	-0.000366	10.462394	300.644470
12.000000	6790.301270	0.041502	0.031212	0.005819	-0.000368	10.462378	300.643677
12.000000	6780.318359	0.020563	0.018722	-0.018534	-0.000369	10.462437	300.646240
12.000000	6770.288574	0.007268	0.009122	-0.034918	-0.000371	10.462351	300.645050
12.000000	6760.351562	0.009602	0.009451	-0.032789	-0.000373	10.462430	300.645050
12.000000	6750.356934	0.016651	0.014422	-0.024167	-0.000375	10.462473	300.645050
12.000000	6740.361816	0.025208	0.022174	-0.012752	-0.000377	10.462322	300.643677
12.000000	6730.262207	0.033174	0.025820	-0.004096	-0.000379	10.462282	300.643677
12.000000	6720.290527	0.034953	0.027095	-0.001907	-0.000381	10.462279	300.645660
12.000000	6710.272461	0.036090	0.026721	-0.001165	-0.000382	10.462299	300.644470
12.000000	6700.300781	0.035887	0.023959	-0.002857	-0.000384	10.462463	300.646240
12.000000	6690.282715	0.036745	0.029055	0.000671	-0.000386	10.462368	300.644867
12.000000	6680.345703	0.035903	0.031800	0.001484	-0.000388	10.462174	300.644470
12.000000	6670.327637	0.037570	0.027967	0.000760	-0.000390	10.462312	300.645050
12.000000	6660.333008	0.037826	0.029065	0.001581	-0.000392	10.462368	300.644257
12.000000	6650.313965	0.040992	0.028434	0.003874	-0.000394	10.462351	300.645050
12.000000	6640.354004	0.037067	0.030544	0.001766	-0.000396	10.462397	300.644257
12.000000	6630.242676	0.040354	0.030899	0.004704	-0.000398	10.462397	300.645050
12.000000	6620.270996	0.035788	0.031027	0.000967	-0.000400	10.462128	300.644470
12.000000	6610.252930	0.034128	0.030919	-0.000476	-0.000402	10.462200	300.645050
12.000000	6600.281250	0.039569	0.028253	0.002592	-0.000404	10.462325	300.645050
12.000000	6590.310059	0.043389	0.031323	0.007473	-0.000407	10.462217	300.645050
12.000000	6580.303223	0.037192	0.025942	-0.000664	-0.000409	10.462315	300.645660
12.000000	6570.285156	0.039095	0.029459	0.002865	-0.000411	10.462220	300.645447
12.000000	6560.325195	0.035617	0.028440	-0.000597	-0.000413	10.462263	300.645660
12.000000	6550.283203	0.040910	0.029098	0.004181	-0.000415	10.462263	300.646667
12.000000	6540.311523	0.036850	0.023851	-0.002099	-0.000417	10.462256	300.645660
12.000000	6530.165527	0.036603	0.027802	-0.000124	-0.000420	10.462332	300.647064
12.000000	6520.205078	0.041134	0.025961	0.002640	-0.000422	10.462319	300.645660
12.000000	6510.209961	0.037326	0.028677	0.000964	-0.000424	10.462174	300.645050
12.000000	6500.250000	0.038819	0.025435	0.000422	-0.000426	10.462177	300.645660
12.000000	6490.267090	0.034486	0.029706	-0.000836	-0.000428	10.462263	300.645447
12.000000	6480.249023	0.036528	0.032757	0.002551	-0.000431	10.462213	300.644653
12.000000	6470.277344	0.032924	0.028552	-0.002773	-0.000433	10.462332	300.643677
12.000000	6460.247559	0.040529	0.027000	0.002714	-0.000435	10.462197	300.645050
12.000000	6450.298828	0.042787	0.031524	0.007095	-0.000438	10.462220	300.644867
12.000000	6440.128906	0.034427	0.027884	-0.001885	-0.000440	10.462243	300.644257
12.000000	6430.168945	0.037573	0.028900	0.001300	-0.000442	10.462194	300.645660
12.000000	6420.186035	0.039098	0.030932	0.003694	-0.000445	10.462141	300.645050
12.000000	6410.226562	0.037566	0.029232	0.001480	-0.000447	10.462148	300.644257
12.000000	6400.184570	0.038773	0.029341	0.002547	-0.000450	10.462105	300.644653
12.000000	6390.201172	0.038533	0.026185	0.000607	-0.000452	10.462131	300.645447
12.000000	6380.264648	0.038484	0.029200	0.002229	-0.000455	10.462299	300.645050
12.000000	6370.257812	0.032283	0.028930	-0.003090	-0.000457	10.462118	300.644653
12.000000	6360.310059	0.036988	0.029052	0.000902	-0.000460	10.462151	300.646240
12.000000	6350.279785	0.037981	0.027043	0.000623	-0.000462	10.462075	300.645660
12.000000	6340.145020	0.039342	0.027878	0.002220	-0.000465	10.462125	300.645660
12.000000	6330.196777	0.038392	0.030301	0.002765	-0.000467	10.462010	300.645660
12.000000	6320.190430	0.037274	0.030735	0.002073	-0.000470	10.462108	300.645874
12.000000	6310.241699	0.036528	0.026961	-0.000631	-0.000473	10.462072	300.645660
12.000000	6300.223633	0.037823	0.027986	0.001016	-0.000475	10.462204	300.646240
12.000000	6290.251953	0.036199	0.034193	0.003087	-0.000478	10.461996	300.644653
12.000000	6280.291992	0.039611	0.029897	0.003564	-0.000481	10.462072	300.646667
12.000000	6270.262207	0.036087	0.026852	-0.001054	-0.000483	10.462059	300.645447
12.000000	6260.302246	0.038632	0.027191	0.001256	-0.000486	10.461954	300.644257
12.000000	6250.318848	0.036600	0.028075	0.000050	-0.000489	10.462108	300.644867
12.000000	6240.148926	0.038668	0.028470	0.001993	-0.000492	10.462069	300.645050
12.000000	6230.200684	0.034904	0.025376	-0.002852	-0.000494	10.462134	300.645660
12.000000	6220.217773	0.030222	0.028723	-0.004910	-0.000497	10.462217	300.645660
12.000000	6210.222656	0.034032	0.028463	-0.001874	-0.000500	10.461996	300.646240
12.000000	6200.286133	0.035847	0.024784	-0.002389	-0.000503	10.462088	300.645050
12.000000	6190.255859	0.036140	0.026724	-0.001074	-0.000506	10.462003	300.645050
12.000000	6180.260742	0.038487	0.025281	0.000089	-0.000509	10.461941	300.645660
12.000000	6170.266113	0.037244	0.029722	0.001503	-0.000512	10.461852	300.646240
12.000000	6160.306152	0.038852	0.027076	0.001385	-0.000515	10.461973	300.646240
12.000000	6150.112793	0.033782	0.028194	-0.002226	-0.000518	10.461911	300.645660
12.000000	6140.129883	0.033766	0.025978	-0.003461	-0.000521	10.462095	300.644867
12.000000	6130.123047	0.035584	0.026089	-0.001882	-0.000524	10.462016	300.644073
12.000000	6120.104980	0.036570	0.026346	-0.000917	-0.000527	10.461944	300.645050
12.000000	6110.156738	0.031606	0.025803	-0.005356	-0.000530	10.461865	300.644867
12.000000	6100.161621	0.036061	0.026632	-0.001182	-0.000533	10.461773	300.644867
12.000000	6090.189941	0.039302	0.029495	0.003102	-0.000536	10.461957	300.644653
12.000000	6080.207031	0.037248	0.025590	-0.000765	-0.000540	10.461881	300.645050
12.000000	6070.223633	0.036143	0.027312	-0.000735	-0.000543	10.461957	300.645050
12.000000	6060.251953	0.037083	0.025445	-0.000980	-0.000546	10.461750	300.644653
12.000000	6050.059082	0.040167	0.024294	0.000958	-0.000549	10.462039	300.644867
12.000000	6040.110840	0.035259	0.025343	-0.002557	-0.000553	10.461950	300.644257
12.000000	6030.080566	0.035495	0.026898	-0.001500	-0.000556	10.461865	300.645050
12.000000	6020.085937	0.037320	0.028749	0.001043	-0.000559	10.462000	300.644257
12.000000	6010.113770	0.036685	0.025902	-0.001055	-0.000563	10.461970	300.645660
12.000000	6000.119141	0.035301	0.028167	-0.000959	-0.000566	10.461822	300.645050
12.000000	5990.159180	0.034417	0.023851	-0.004077	-0.000570	10.461743	300.644073
12.000000	5980.199219	0.037474	0.022233	-0.002419	-0.000573	10.461753	300.645660
12.000000	5970.274414	0.037060	0.028516	0.000703	-0.000577	10.461891	300.645050
12.000000	5960.127441	0.035482	0.026520	-0.001714	-0.000580	10.461776	300.645050
12.000000	5950.109375	0.040798	0.024452	0.001581	-0.000584	10.461934	300.645050
12.000000	5940.103027	0.041623	0.025452	0.002821	-0.000588	10.461990	300.645050
12.000000	5930.247559	0.035624	0.028496	-0.000503	-0.000591	10.461996	300.645660
12.000000	5920.229492	0.036445	0.031918	0.002072	-0.000595	10.462036	300.647064
12.000000	5910.187988	0.035364	0.028115	-0.000928	-0.000599	10.461996	300.645660
12.000000	5900.286621	0.037839	0.026205	0.000084	-0.000602	10.462108	300.646240
